Heuristic,Metric,Value,Epoch
SJF,MeanRew_upper,-5.580169510724003,179
SJF,MeanSlowdown,3.142857142857143,180
SJF,MaxRew,-1.3836478232080873,180
SJF,MeanRew_upper,-5.580169510724003,180
SJF,MeanSlowdown,3.142857142857143,181
SJF,MaxRew,-1.3836478232080873,181
SJF,MeanRew_upper,-5.580169510724003,181
SJF,MeanSlowdown,3.142857142857143,182
SJF,MaxRew,-1.3836478232080873,182
SJF,MeanRew_upper,-5.580169510724003,182
SJF,MeanSlowdown,3.142857142857143,183
SJF,MaxRew,-1.3836478232080873,183
SJF,MeanRew_upper,-5.580169510724003,183
SJF,MeanSlowdown,3.142857142857143,184
SJF,MaxRew,-1.3836478232080873,184
SJF,MeanRew_upper,-5.580169510724003,184
SJF,MeanSlowdown,3.142857142857143,185
SJF,MaxRew,-1.3836478232080873,185
SJF,MeanRew_upper,-5.580169510724003,185
SJF,MeanSlowdown,3.142857142857143,186
SJF,MaxRew,-1.3836478232080873,186
SJF,MeanRew_upper,-5.580169510724003,186
SJF,MeanSlowdown,3.142857142857143,187
SJF,MaxRew,-1.3836478232080873,187
SJF,MeanRew_upper,-5.580169510724003,187
SJF,MeanSlowdown,3.142857142857143,188
SJF,MaxRew,-1.3836478232080873,188
SJF,MeanRew_upper,-5.580169510724003,188
SJF,MeanSlowdown,3.142857142857143,189
SJF,MaxRew,-1.3836478232080873,189
SJF,MeanRew_upper,-5.580169510724003,189
SJF,MeanSlowdown,3.142857142857143,190
SJF,MaxRew,-1.3836478232080873,190
SJF,MeanRew_upper,-5.580169510724003,190
SJF,MeanSlowdown,3.142857142857143,191
SJF,MaxRew,-1.3836478232080873,191
SJF,MeanRew_upper,-5.580169510724003,191
SJF,MeanSlowdown,3.142857142857143,192
SJF,MaxRew,-1.3836478232080873,192
SJF,MeanRew_upper,-5.580169510724003,192
SJF,MeanSlowdown,3.142857142857143,193
SJF,MaxRew,-1.3836478232080873,193
SJF,MeanRew_upper,-5.580169510724003,193
SJF,MeanSlowdown,3.142857142857143,194
SJF,MaxRew,-1.3836478232080873,194
SJF,MeanRew_upper,-5.580169510724003,194
SJF,MeanSlowdown,3.142857142857143,195
SJF,MaxRew,-1.3836478232080873,195
SJF,MeanRew_upper,-5.580169510724003,195
SJF,MeanSlowdown,3.142857142857143,196
SJF,MaxRew,-1.3836478232080873,196
SJF,MeanRew_upper,-5.580169510724003,196
SJF,MeanSlowdown,3.142857142857143,197
SJF,MaxRew,-1.3836478232080873,197
SJF,MeanRew_upper,-5.580169510724003,197
SJF,MeanSlowdown,3.142857142857143,198
SJF,MaxRew,-1.3836478232080873,198
SJF,MeanRew_upper,-5.580169510724003,198
SJF,MeanSlowdown,3.142857142857143,199
SJF,MaxRew,-1.3836478232080873,199
SJF,MeanRew_upper,-5.580169510724003,199
SJF,MeanSlowdown,3.142857142857143,200
SJF,MaxRew,-1.3836478232080873,200
SJF,MeanRew_upper,-5.580169510724003,200
SJF,MeanSlowdown,3.142857142857143,201
SJF,MaxRew,-1.3836478232080873,201
SJF,MeanRew_upper,-5.580169510724003,201
