Heuristic,Metric,Value,Epoch
FCFS,MeanSlowdown,1.1875,171
FCFS,MaxRew,-8.061379139661227,171
FCFS,MeanRew_upper,-13.688513208246558,171
FCFS,MeanSlowdown,1.1875,172
FCFS,MaxRew,-8.061379139661227,172
FCFS,MeanRew_upper,-13.688513208246558,172
FCFS,MeanSlowdown,1.1875,173
FCFS,MaxRew,-8.061379139661227,173
FCFS,MeanRew_upper,-13.688513208246558,173
FCFS,MeanSlowdown,1.1875,174
FCFS,MaxRew,-8.061379139661227,174
FCFS,MeanRew_upper,-13.688513208246558,174
FCFS,MeanSlowdown,1.1875,175
FCFS,MaxRew,-8.061379139661227,175
FCFS,MeanRew_upper,-13.688513208246558,175
FCFS,MeanSlowdown,1.1875,176
FCFS,MaxRew,-8.061379139661227,176
FCFS,MeanRew_upper,-13.688513208246558,176
FCFS,MeanSlowdown,1.1875,177
FCFS,MaxRew,-8.061379139661227,177
FCFS,MeanRew_upper,-13.688513208246558,177
FCFS,MeanSlowdown,1.1875,178
FCFS,MaxRew,-8.061379139661227,178
FCFS,MeanRew_upper,-13.688513208246558,178
FCFS,MeanSlowdown,1.1875,179
FCFS,MaxRew,-8.061379139661227,179
FCFS,MeanRew_upper,-13.688513208246558,179
FCFS,MeanSlowdown,1.1875,180
FCFS,MaxRew,-8.061379139661227,180
FCFS,MeanRew_upper,-13.688513208246558,180
FCFS,MeanSlowdown,1.1875,181
FCFS,MaxRew,-8.061379139661227,181
FCFS,MeanRew_upper,-13.688513208246558,181
FCFS,MeanSlowdown,1.1875,182
FCFS,MaxRew,-8.061379139661227,182
FCFS,MeanRew_upper,-13.688513208246558,182
FCFS,MeanSlowdown,1.1875,183
FCFS,MaxRew,-8.061379139661227,183
FCFS,MeanRew_upper,-13.688513208246558,183
FCFS,MeanSlowdown,1.1875,184
FCFS,MaxRew,-8.061379139661227,184
FCFS,MeanRew_upper,-13.688513208246558,184
FCFS,MeanSlowdown,1.1875,185
FCFS,MaxRew,-8.061379139661227,185
FCFS,MeanRew_upper,-13.688513208246558,185
FCFS,MeanSlowdown,1.1875,186
FCFS,MaxRew,-8.061379139661227,186
FCFS,MeanRew_upper,-13.688513208246558,186
FCFS,MeanSlowdown,1.1875,187
FCFS,MaxRew,-8.061379139661227,187
FCFS,MeanRew_upper,-13.688513208246558,187
FCFS,MeanSlowdown,1.1875,188
FCFS,MaxRew,-8.061379139661227,188
FCFS,MeanRew_upper,-13.688513208246558,188
FCFS,MeanSlowdown,1.1875,189
FCFS,MaxRew,-8.061379139661227,189
FCFS,MeanRew_upper,-13.688513208246558,189
FCFS,MeanSlowdown,1.1875,190
FCFS,MaxRew,-8.061379139661227,190
FCFS,MeanRew_upper,-13.688513208246558,190
FCFS,MeanSlowdown,1.1875,191
FCFS,MaxRew,-8.061379139661227,191
FCFS,MeanRew_upper,-13.688513208246558,191
FCFS,MeanSlowdown,1.1875,192
FCFS,MaxRew,-8.061379139661227,192
FCFS,MeanRew_upper,-13.688513208246558,192
FCFS,MeanSlowdown,1.1875,193
FCFS,MaxRew,-8.061379139661227,193
FCFS,MeanRew_upper,-13.688513208246558,193
FCFS,MeanSlowdown,1.1875,194
FCFS,MaxRew,-8.061379139661227,194
FCFS,MeanRew_upper,-13.688513208246558,194
FCFS,MeanSlowdown,1.1875,195
FCFS,MaxRew,-8.061379139661227,195
FCFS,MeanRew_upper,-13.688513208246558,195
FCFS,MeanSlowdown,1.1875,196
FCFS,MaxRew,-8.061379139661227,196
FCFS,MeanRew_upper,-13.688513208246558,196
FCFS,MeanSlowdown,1.1875,197
FCFS,MaxRew,-8.061379139661227,197
FCFS,MeanRew_upper,-13.688513208246558,197
FCFS,MeanSlowdown,1.1875,198
FCFS,MaxRew,-8.061379139661227,198
FCFS,MeanRew_upper,-13.688513208246558,198
FCFS,MeanSlowdown,1.1875,199
FCFS,MaxRew,-8.061379139661227,199
FCFS,MeanRew_upper,-13.688513208246558,199
FCFS,MeanSlowdown,1.1875,200
FCFS,MaxRew,-8.061379139661227,200
FCFS,MeanRew_upper,-13.688513208246558,200
FCFS,MeanSlowdown,1.1875,201
FCFS,MaxRew,-8.061379139661227,201
FCFS,MeanRew_upper,-13.688513208246558,201
FCFS,MeanSlowdown,1.1875,202
